"","otu643","otu2411","otu2824","otu3990","otu4298","otu4389","otu5031","otu5854","otu6411","otu6486","otu7142","otu9874","otu10990","otu13504","otu17070","otu17862","otu19492","otu22058","otu22981","otu23062","otu24141","otu24528","otu24642","otu25983","otu33780","otu34128","otu35825","otu36535","otu36538","otu38625","otu39577","otu40932","otu42549","otu42763","otu43678","otu44558","otu45911","otu45913","otu47403","otu50291","otu50877","otu53020","otu53613","otu53868","otu54454","otu54664","otu55649","otu55654","otu56423","otu57830","otu58736","otu60355","otu61099","otu61217","otu63689","otu66141","otu69986","otu73605","otu75913","otu76106","otu77042","otu77782","otu81005","otu81766","otu84462","otu84911","otu86374","otu87407","otu91075","otu91208","otu92456","otu95014","otu99090","otu100234","otu100915","otu101011","otu101753","otu102811","otu103020","otu103748","otu104813","otu108155","otu108628","otu111102","otu112225","otu113180","otu115012","otu115295","otu117241","otu117685","otu120543","otu120851","otu121514","otu124216","otu129244","otu132182","otu135583","otu137989","otu138568","otu140795","otu144720","otu145838","otu149387","otu151388","otu160105","otu162439","otu162483","otu164706","otu165410","otu166343","otu168212","otu168693","otu171426","otu173727","otu173981","otu177022","otu180281","otu181268","otu183788","otu184240","otu187218","otu188738","otu189123","otu190213","otu194828","otu195408","otu195689","otu196789","otu196922","otu196925","otu197621","otu197885","otu199122","otu200155","otu201243","otu205724","otu207098","otu207307","otu207496","otu208692","otu210374","otu210801","otu214479","otu218587","otu219668","otu221483","otu221867","otu222127","otu223372","otu224206","otu224581","otu226925","otu227760","otu227820","otu230665","otu230801","otu231417","otu233411","otu234399","otu235489","otu237226","otu240288","otu240630","otu241002","otu242915","otu243689","otu244693","otu245136","otu245411","otu245615","otu248837","otu251163","otu251239","otu251532","otu253107","otu254131","otu257163","otu259902","otu260122","otu260203","otu261401","otu263295","otu264772","otu266181","otu266417","otu267460","otu267538","otu268193","otu276830","otu277908","otu279863","otu280657","otu282960","otu284076","otu285351","otu288120","otu288164","otu288683","otu290028","otu290249","otu290794","otu291012","otu291721","otu291944","otu291989","otu292589","otu293912","otu297749","otu300568","otu302096","otu302225","otu302691","otu303909","otu304184","otu304795","otu307179","otu308261","otu309351","otu309826","otu312360","otu312748","otu312771","otu315975","otu317458","otu317514","otu320506","otu320992","otu321556","otu322018","otu324167","otu325184","otu326881","otu328319"
"D239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D240",0,0,0,0,0,2,0,0,0,40,0,0,0,0,17,10,457,0,19,0,4,6,0,0,0,0,10,0,0,0,0,0,3,0,119,0,31,1,6,3,12,0,0,3,435,2,0,0,0,0,0,0,49,0,0,343,0,53,5,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,15,0,0,0,596,2,2,2,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,7,0,0,0,0,0,3,2,3,0,5,1,2,0,0,0,0,0,0,0,0,0,6,0,179,0,76,4,0,0,2,2,0,0,0,47,1,0,0,21,0,0,4,0,7,7,0,3,0,0,32,328,78,0,0,0,0,613,0,0,0,2,856,0,0,0,277,0,0,5,0,0,0,26,0,5,0,0,0,74,880,1168,0,0,2,0,0,2,66,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,818,0,0,500,2,0,3,0,0,0,0,4,0,0,0,0,4,1517,74,0,0,0,0
"D241",0,0,2,0,0,2,21,0,2,12,5,13,0,2,0,11,1815,0,15,0,0,7,0,0,1,0,4,0,0,0,0,0,9,0,353,3,144,20,12,6,1,0,0,8,878,120,3,0,0,0,0,0,3,0,0,1574,2,101,10,0,5,0,3,0,5,36,0,0,0,0,0,2,6,0,0,12,0,2,5,114,0,9,3,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,23,0,0,12,2,0,0,0,0,4,4,2,0,23,0,2,1,5,0,0,0,0,0,0,0,13,0,445,14,49,11,0,0,56,12,0,2,0,24,8,0,0,59,0,0,0,0,4,0,0,7,0,0,56,2044,0,0,0,3,0,3806,0,0,0,3,2333,0,37,0,431,2,0,6,0,0,0,10,7,7,0,0,0,187,1480,1992,0,0,0,0,0,7,83,2,10,4,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,5,753,0,0,1754,20,0,2,3,0,0,0,8,0,0,4,5,2,893,13,10,7,5,0
"D242",30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,22,259,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,175,84,0,0,0,0,0,0,0,0,0,81,0,0,240,0,0,0,0,0,86,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,64,81,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,84,22,0,335,17,0,0,0,306,0,0,0,49,0,0,185,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,58
"D243",0,0,0,2,0,1,1,0,6,0,2,5,0,0,85,3,459,0,0,0,1,15,0,3,0,2,2,0,2,0,0,0,5,0,1744,4,184,11,8,0,2,0,0,3,636,99,0,0,0,0,0,0,0,1,9,2535,0,0,7,0,3,4,2,2,5,6,0,0,0,0,0,0,7,4,0,45,0,0,0,63,0,0,0,0,0,0,0,0,0,0,2,0,0,0,87,0,0,0,11,1,2,33,0,2,0,0,2,20,3,7,0,7,4,3,5,0,0,0,0,0,1,0,0,4,0,389,0,103,20,0,0,13,0,0,0,0,57,75,0,0,130,0,0,0,0,11,0,0,4,0,0,7,1474,161,2,0,2,0,4964,3,2,0,3,1392,2,20,0,39,0,0,4,0,0,0,31,11,0,0,0,0,818,678,1858,0,0,2,8,0,0,164,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,3,553,0,0,1592,0,0,0,0,0,0,0,2,0,0,3,0,0,8,949,8,3,15,0
"D244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10534,0,0,0,0,0,0,0,2976,0,0,17543,0,0,0,0,78,0,0,3154,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,0,0,0,0,0,0,0,0,0
"D245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,423,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,102,0,0,0,0,70,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,71,0,0,0,0,0,0,90,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D246",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,10,0,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D248",0,4,6,2,0,0,0,15,2,32,0,0,241,20,47,11,0,10,0,21,157,0,0,0,59,52,28,3,13,0,0,31,0,0,0,131,0,0,0,7,7,0,95,10,0,0,0,263,0,5,0,0,0,0,4,0,0,0,6,0,0,83,4,5,0,0,41,0,0,0,0,19,0,0,0,0,20,0,0,0,2,13,0,0,0,7,0,0,19,0,0,0,0,0,0,32,0,0,0,0,14,0,0,0,1,0,109,1047,0,0,0,0,113,0,27,3,0,0,2,0,0,24,23,7,76,0,0,0,0,24,56,0,0,4,72,0,0,0,17,1,0,0,0,110,0,0,0,18,20,9,1,0,33,0,0,2,0,0,0,0,6,115,0,0,276,5,0,0,0,6,0,55,0,0,0,19,0,74,0,0,16,0,0,17,0,0,0,0,9,0,0,627,0,0,13,32,18,1,2,0,0,24,0,28,1,201,10,0,5,222,0,12,4,0,0,57,0,0,4,257,0,0,6,71,21,8,25,0,0,0,205,0,0
"D249",0,0,0,0,0,116,10,3,0,0,6,5,0,0,795,6,0,0,85,0,0,0,2,0,0,0,121,0,0,0,0,0,3,20,501,0,842,0,107,0,20,0,0,0,215,0,0,0,0,0,0,0,0,0,0,1459,0,1020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,0,0,0,113,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,4,0,3,0,3,11,0,2,3,0,0,0,0,0,0,0,0,0,56,0,61,9,0,0,3,0,0,0,0,49,0,0,0,16,0,0,1,0,5,0,0,0,0,0,14,1352,0,0,0,221,0,0,0,0,0,92,344,0,1,0,1050,0,0,95,0,0,0,49,2,0,0,0,0,0,393,1449,0,0,0,9,0,0,11,0,0,0,0,0,1,0,0,0,0,16,0,0,1,0,0,59,0,0,45,2065,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,6357,274,9,0,0,0
"D250",10,436,704,23,0,0,0,22,0,0,0,0,0,157,78,0,0,0,0,0,0,59,290,6,0,32,13,0,10,123,3,64,38,0,0,0,0,0,3,0,2,9,41,81,0,0,322,33,0,0,0,0,0,1116,32,0,1,0,0,24,56,127,113,0,0,0,0,19,159,17,0,0,0,1138,0,6,355,89,0,0,0,0,0,5,0,0,48,1,210,0,3,2,80,973,23,211,74,1,0,0,0,67,2,0,0,0,0,121,0,0,9,3,15,23,384,612,375,0,1,115,9,194,0,226,89,0,148,31,18,0,0,0,70,27,0,46,49,0,0,81,0,43,0,0,0,0,0,301,10,247,104,0,0,0,67,0,49,2632,0,0,0,0,2,0,0,51,91,0,0,0,0,0,70,10,0,6,766,0,16,11,0,0,0,0,218,0,0,0,17,0,0,70,3,1,0,3,31,8,477,0,0,0,0,17,2,0,5,60,286,135,0,3,65,0,0,0,303,0,12,45,0,0,0,591,0,0,232,0,0,0,51,41,226
"D251",0,0,0,0,0,0,0,0,2,6,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,18,0,0,3,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,221,0,2,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,21,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,50,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,185,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,0,0,23,0,0,5,0,0,0,0,2,0,0,6,0,2,3,0,0,0,0,0
"D252",2,7,0,0,0,254,7,8,0,7,1279,0,0,11,589,0,0,0,228,20,0,62,218,0,14,69,11,0,0,0,4,8,262,0,2,120,0,0,3,0,1,1,1,2,7,0,6,2,0,40,0,0,7,7,12,4,46,0,0,0,0,33,0,20,0,0,9,3,6,22,0,8,3,0,6,0,137,62,0,0,30,0,23,4,3,459,119,189,0,0,3,6,0,0,14,0,0,0,0,2,0,35,0,0,91,0,99,103,0,0,1,3,6,2,0,99,118,21,5,5,0,409,532,14,328,9,101,0,0,1,0,0,0,478,234,0,0,1,268,0,2,0,497,0,0,0,0,95,17,139,1,0,0,3,158,5,0,1,0,102,10,0,0,14,0,3,2,0,2,419,2,87,0,0,0,8,0,1536,2,0,40,0,0,15,33,25,0,48,2,0,0,2047,0,5,469,182,77,0,0,0,3,61,329,22,3,14,20,0,6,33,17,23,2,0,0,9,47,331,94,403,0,2,56,51,0,47,3,10,8,5,884,0,1
"D253",0,9,0,0,0,843,0,12,0,5,648,0,0,0,314,0,0,0,330,9,0,21,113,0,9,30,18,0,0,0,106,1,86,0,0,238,0,0,3,3,4,6,0,5,0,0,11,0,0,27,0,0,6,0,53,471,42,0,0,0,0,17,0,26,0,0,13,0,10,13,0,5,22,0,9,1,29,22,0,0,30,0,13,9,7,356,27,99,0,0,5,4,0,0,4,0,0,0,0,5,0,12,0,0,72,0,121,35,0,0,14,531,42,0,0,128,105,3,6,8,0,386,175,1,109,0,24,0,0,0,0,0,0,58,99,0,0,2,425,0,0,0,290,0,0,0,0,27,6,161,2,0,0,4,85,3,0,0,0,66,1,0,2,2,0,4,2,0,8,208,2,13,0,0,0,13,0,678,0,0,45,1,0,10,20,66,2,9,9,0,6,1396,16,3,122,163,75,0,0,0,0,17,179,53,4,1,8,0,2,8,5,31,4,39,0,6,5,111,29,389,4,0,19,27,9,45,6,4,4,22,754,0,5
"D254",7,41,1,3,0,0,3,4,0,3,0,0,66,11,146,11,0,92,0,19,2,0,17,4,148,114,5,60,2,0,3,33,6,1,0,68,0,0,0,2,13,0,10,4,0,0,0,170,0,18,0,0,14,13,5,0,29,0,2,18,0,36,12,31,0,0,20,2,0,3,0,9,0,1,25,0,6,2,0,0,3,0,11,24,0,8,40,2,1,0,7,0,13629,121,0,0,22,0,0,98,16,0,0,0,0,0,11,138,0,0,0,106,4,81,12,105,13,14,17,2,0,24,114,16,219,0,8,0,2,197,57,4,0,50,40,10,0,0,88,29,0,5,250,17,0,2,0,289,8,84,17,0,0,0,62,1,2,80,0,13,5,12,0,0,0,8,0,0,61,44,0,0,0,0,0,2,2,0,0,2,8,0,0,41,20,26,0,1,3,0,0,679,4,9,18,12,8,7,35,0,3,3,69,56,8,86,0,0,4,78,0,10,11,0,0,5,91,15,21,55,0,0,19,32,3,0,29,0,4,0,362,0,0
"D255",0,2,0,0,0,4,5,0,21,63,2,2,0,0,63,14,341,0,106,0,3,106,0,35,0,0,15,0,3,0,14,0,23,4,2356,6,302,9750,46,32,16,0,0,7,405,14,2,0,0,4,0,0,8,0,20,2861,2,101,9,0,6,7,17,4,9,61,0,0,0,3,0,4,20,1,2,60,0,10,0,405,0,20,6,0,45,5,0,0,2,0,9,0,0,0,97,0,0,0,67,0,0,394,0,3,0,0,0,38,17,19,0,28,17,4,0,2,0,0,0,0,0,3,0,8,0,541,379,19,4,0,0,6,0,0,4,0,116,37,6,1,18,0,0,33,2,36,0,0,19,0,2,11,759,18,2,4,7,0,577,11,3,4,3,541,4,0,0,644,0,0,36,101,0,0,118,45,33,0,0,0,482,521,9254,0,3,0,76,12,9,177,31,26,7,0,0,2,5,0,0,0,0,2,0,23,0,0,2,0,2,15,963,10,0,1703,0,2,3,4,5,51,0,13,0,0,45,13,0,1227,81,50,25,7,0
"D256",0,17,0,5,0,0,2,0,0,6,0,1,114,3,69,7,0,48,12,53,6,8,25,6,278,150,55,48,8,0,0,112,20,9,0,178,0,0,0,5,2,0,0,3,0,0,2,170,0,23,0,0,0,20,8,0,64,0,5,9,0,56,84,42,0,0,38,2,0,4,0,12,0,0,4,0,29,11,0,0,8,0,22,28,0,27,28,0,4,0,0,0,8089,278,2,0,29,0,1,54,14,0,0,0,8,1,42,470,0,0,2,68,5,38,18,52,27,0,64,4,0,0,71,65,204,0,2,0,0,109,50,0,0,18,36,7,2,0,26,25,0,0,95,32,0,0,0,48,5,22,51,0,0,0,59,5,1,50,0,17,6,11,0,0,0,7,1,0,48,56,0,0,7,0,0,2,18,5,0,0,22,0,0,51,22,15,0,0,3,0,1,1272,11,20,58,45,2,30,42,0,3,18,55,56,20,52,0,0,0,92,0,26,16,0,0,7,58,26,16,125,0,0,17,43,3,0,5,0,0,0,839,0,12
"D257",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,92,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,0,0,115,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,32,0,0,3,0,0,2,13,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,36,0,0,0,0,2,11,0,0,0,2,0,0,0,0,0,0,0,0,0
"D258",11,47,38,10,0,0,0,3,0,0,0,10,26,0,0,13,0,9,0,0,3,0,247,0,21,0,14,0,1,0,0,36,26,4,0,19,0,0,0,0,0,0,7,0,0,1,11,14,0,0,12,0,0,1,0,0,0,0,2,6,3,24,21,3,0,0,0,4,0,2,0,28,0,32,0,0,5,0,13,0,8,0,0,3,0,0,0,0,218,0,0,2,207,118,0,0,16,0,0,0,9,0,2,49,1,1,26,685,0,1,0,0,169,0,3,14,5,0,15,2,0,23,4,215,35,0,0,0,1,22,169,0,0,30,27,7,0,0,0,10,0,49,59,0,0,0,13,31,0,3,5,0,0,0,0,44,0,116,0,0,0,0,0,0,64,8,93,0,0,0,0,0,344,195,0,2,16,0,837,1,5,0,0,12,2,0,0,0,0,0,0,182,0,1,14,10,0,16,102,0,30,2,2,52,10,3,0,24,2,16,0,7,932,0,0,0,0,0,0,93,0,8,0,942,0,0,2,0,0,0,172,2,0
"D259",10,0,0,1,268,0,0,0,0,0,0,31,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,128,1895,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,7,0,0,0,0,0,0,0,0,235,0,0,0,8,0,0,3,0,439,0,0,0,0,0,7,0,0,0,0,0,0,0,526,0,0,58,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,4,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0
"D260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,2075,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0,1104
"D261",0,0,1,0,0,9,0,0,0,0,43,0,0,0,12,4,0,0,37,0,0,8,6,0,0,0,0,0,0,0,10,0,0,0,11,0,43,9,264,0,97,4,0,0,17,5,0,0,3,3,0,1,45,0,0,275,0,25,0,0,0,6,12,0,0,32,0,0,5,5,0,0,37,0,22,0,0,19,6,0,0,0,31,0,109,62,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,30,4,0,92,0,0,0,0,7,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,15,0,0,18,0,0,0,0,6,34,7,0,426,0,0,0,0,50,0,0,8,7,0,0,183,8,13,0,28,0,0,24,15,0,293,5,0,8,6,0,0,23,66,41,0,0,0,0,0,1,0,0,7,0,11,0,0,0,0,0,0,3,0,7,0,0,0,0,12,0,0,0,0,0,14,9,0,0,0,0,0,0,30,15,0,0,1,0,17,15,5,0,0,2,0,4,0,2163,0,115,118,6,0,308,9
"D262",0,285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,11,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31,0,3,0,0,0,4,0,10,0,0,0,0,2,0,0,6,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,3447,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1082,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,29,12,0,0,0,0,0,0,5,0,0,230,0,0,2,0,0,0,0,0,0,0,50,0,0,94,2,16,0,11,0,0,3,0,0,0,0,2,13,0,0,0,2,0,0,5,0,0,0,0,0,0,6,4,0,0,0,0,9458,0,0,0,4,0,2,0,376,0
"D263",0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,753,0,9,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,612,0,102,14,2,0,0,46,0,0,314,37,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,3,0,1,0,5,8,0,0,0,0,0,0,0,0,0,20,0,0,0,426,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,44,2,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,0,861,17,61,0,0,0,3,0,0,0,0,223,3,0,0,11,0,0,1,0,5,0,0,0,0,0,2,576,94,0,0,0,0,1645,5,0,0,0,844,0,0,0,146,0,0,8,0,0,0,23,2,41,0,0,0,44,938,670,0,0,0,9,0,2,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,1604,0,2,0,0,0,6,0,3,0,0,2,0,0,161,2,45,0,0,0
"D264",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,56,0,26,0,0,0,0,56,0,0,5,0,0,0,0,0,0,0,173,0,83,0,12,0,0,0,0,0,158,219,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,5,190,0,111,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,164,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,1,0,0,0,4,13,0,0,0,0,0,0,0,3,42,0,0,0,0,106,40,17,0,0,0,0,4097,0,0,0,0,366,0,0,0,140,0,0,0,0,0,1,73,0,0,0,0,0,0,187,2501,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,38,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0
"D265",0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,0,0,0,0,7,0,0,0,0,0,78,0,0,0,0,0,3,0,0,5847,0,0,0,0,237,0,0,3,1384,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
